report_id,case_id,timestamp,location_id,person_reference,vehicle_reference,observation,source,confidence
SURV_00136,,2026-06-06 03:57:00,LOCATION_0237,Suresh Kapoor,VEHICLE_00464,Suresh Kapoor was observed near LOCATION_0237; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.69
SURV_00137,,2026-02-15 14:23:47,LOCATION_0128,Karan Bansal,,Karan Bansal was observed near LOCATION_0128; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.74
SURV_00138,,2024-02-16 06:17:13,LOCATION_0076,Pooja Gupta,,Pooja Gupta was observed near LOCATION_0076; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.68
SURV_00139,,2025-04-10 18:14:20,LOCATION_0039,Gaurav Verma,,Gaurav Verma was observed near LOCATION_0039; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.87
SURV_00140,,2025-07-07 02:19:06,LOCATION_0080,GauravNair,VEHICLE_00088,An individual resembling GauravNair was observed in the vicinity of LOCATION_0080.,FIELD_SURVEILLANCE_UNIT,0.87
SURV_00141,,2025-06-04 23:42:47,LOCATION_0263,Neha Joshi,VEHICLE_00260,Neha Joshi was observed near LOCATION_0263; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.62
SURV_00142,,2026-04-26 19:55:52,LOCATION_0025,Meena Reddy,VEHICLE_00552,Meena Reddy was observed near LOCATION_0025; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.76
SURV_00143,,2025-08-06 12:25:19,LOCATION_0134,NishaSingh,VEHICLE_00240,An individual resembling NishaSingh was observed in the vicinity of LOCATION_0134.,FIELD_SURVEILLANCE_UNIT,0.7
SURV_00144,,2025-05-13 21:49:12,LOCATION_0001,Ravi Naidu,,Ravi Naidu was observed near LOCATION_0001; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.71
SURV_00145,,2024-03-06 06:25:36,LOCATION_0202,karan agarwal,VEHICLE_00381,An individual resembling karan agarwal was observed in the vicinity of LOCATION_0202.,FIELD_SURVEILLANCE_UNIT,0.81
SURV_00146,,2025-05-17 08:16:36,LOCATION_0214,Yash Gupta,VEHICLE_00405,Yash Gupta was observed near LOCATION_0214; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.87
SURV_00147,,2024-06-20 13:37:12,LOCATION_0067,simran choudhary,,An individual resembling simran choudhary was observed in the vicinity of LOCATION_0067.,FIELD_SURVEILLANCE_UNIT,0.65
SURV_00148,,2025-01-27 10:40:35,LOCATION_0060,DeepikaBhatt,VEHICLE_00426,An individual resembling DeepikaBhatt was observed in the vicinity of LOCATION_0060.,FIELD_SURVEILLANCE_UNIT,0.83
SURV_00149,,2024-06-24 13:18:40,LOCATION_0116,Sonia Naidu,VEHICLE_00034,Sonia Naidu was observed near LOCATION_0116; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.79
SURV_00150,,2025-07-07 06:33:16,LOCATION_0056,Amit R.,,An individual resembling Amit R. was observed in the vicinity of LOCATION_0056.,FIELD_SURVEILLANCE_UNIT,0.87
SURV_00151,,2025-12-14 02:05:29,LOCATION_0276,Alka Reddy,,Alka Reddy was observed near LOCATION_0276; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.72
SURV_00152,,2025-02-12 16:43:23,LOCATION_0220,Kirti Reddy,,Kirti Reddy was observed near LOCATION_0220; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.72
SURV_00153,,2025-07-23 13:49:51,LOCATION_0113,Divya Kulkarni,,Divya Kulkarni was observed near LOCATION_0113; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.87
SURV_00154,,2026-04-29 23:07:29,LOCATION_0261,N. Nair,,An individual resembling N. Nair was observed in the vicinity of LOCATION_0261.,FIELD_SURVEILLANCE_UNIT,0.59
SURV_00155,,2024-09-23 22:18:29,LOCATION_0116,ISHA SINGH,,An individual resembling ISHA SINGH was observed in the vicinity of LOCATION_0116.,FIELD_SURVEILLANCE_UNIT,0.71
SURV_00156,,2024-02-18 05:15:01,LOCATION_0274,ManjuBhatt,VEHICLE_00505,An individual resembling ManjuBhatt was observed in the vicinity of LOCATION_0274.,FIELD_SURVEILLANCE_UNIT,0.7
SURV_00157,,2025-07-08 07:57:03,LOCATION_0004,Neha Yadav,,Neha Yadav was observed near LOCATION_0004; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.73
SURV_00158,,2025-12-20 22:59:02,LOCATION_0238,Meena T.,,An individual resembling Meena T. was observed in the vicinity of LOCATION_0238.,FIELD_SURVEILLANCE_UNIT,0.71
SURV_00159,,2024-05-11 21:00:52,LOCATION_0106,Anjali Verma,VEHICLE_00290,Anjali Verma was observed near LOCATION_0106; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.64
SURV_00160,,2024-09-24 22:37:09,LOCATION_0173,Sandeep Mishra,VEHICLE_00326,Sandeep Mishra was observed near LOCATION_0173; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.69
SURV_00161,,2026-02-03 00:00:10,LOCATION_0172,manoj tiwari,VEHICLE_00642,An individual resembling manoj tiwari was observed in the vicinity of LOCATION_0172.,FIELD_SURVEILLANCE_UNIT,0.82
SURV_00162,,2024-02-17 17:14:31,LOCATION_0154,Pankaj Naidu,,Pankaj Naidu was observed near LOCATION_0154; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.66
SURV_00163,,2024-10-21 23:48:36,LOCATION_0097,PriyaMishra,VEHICLE_00098,An individual resembling PriyaMishra was observed in the vicinity of LOCATION_0097.,FIELD_SURVEILLANCE_UNIT,0.71
SURV_00164,,2025-02-21 21:14:16,LOCATION_0176,Ravi V.,,An individual resembling Ravi V. was observed in the vicinity of LOCATION_0176.,FIELD_SURVEILLANCE_UNIT,0.65
SURV_00165,,2025-12-24 11:27:42,LOCATION_0132,Sandeep N.,,An individual resembling Sandeep N. was observed in the vicinity of LOCATION_0132.,FIELD_SURVEILLANCE_UNIT,0.64
SURV_00166,,2025-05-26 13:54:22,LOCATION_0175,Nikhil K.,VEHICLE_00450,An individual resembling Nikhil K. was observed in the vicinity of LOCATION_0175.,FIELD_SURVEILLANCE_UNIT,0.76
SURV_00167,,2024-02-12 00:17:26,LOCATION_0063,D. Agarwal,VEHICLE_00478,An individual resembling D. Agarwal was observed in the vicinity of LOCATION_0063.,FIELD_SURVEILLANCE_UNIT,0.61
SURV_00168,,2024-04-13 09:43:23,LOCATION_0115,ANITA CHAUHAN,,An individual resembling ANITA CHAUHAN was observed in the vicinity of LOCATION_0115.,FIELD_SURVEILLANCE_UNIT,0.88
SURV_00169,,2025-01-14 00:20:50,LOCATION_0061,MeenaKapoor,,An individual resembling MeenaKapoor was observed in the vicinity of LOCATION_0061.,FIELD_SURVEILLANCE_UNIT,0.78
SURV_00170,,2025-02-19 18:52:35,LOCATION_0277,Ritu Pandey,VEHICLE_00085,Ritu Pandey was observed near LOCATION_0277; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.87
SURV_00171,,2024-11-10 15:44:09,LOCATION_0164,Neha Yadav,,Neha Yadav was observed near LOCATION_0164; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.72
SURV_00172,,2026-06-21 21:28:09,LOCATION_0156,AshokBhatt,VEHICLE_00485,An individual resembling AshokBhatt was observed in the vicinity of LOCATION_0156.,FIELD_SURVEILLANCE_UNIT,0.72
SURV_00173,,2026-04-11 20:08:04,LOCATION_0075,KARAN YADAV,,An individual resembling KARAN YADAV was observed in the vicinity of LOCATION_0075.,FIELD_SURVEILLANCE_UNIT,0.65
SURV_00174,,2024-04-02 18:22:55,LOCATION_0205,Kirti Nair,VEHICLE_00518,Kirti Nair was observed near LOCATION_0205; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.81
SURV_00175,,2025-07-06 10:00:19,LOCATION_0056,Pankaj Pandey,,Pankaj Pandey was observed near LOCATION_0056; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.9
SURV_00176,,2024-10-30 01:08:03,LOCATION_0183,Ravi Malhotra,,Ravi Malhotra was observed near LOCATION_0183; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.66
SURV_00177,,2024-05-01 22:49:45,LOCATION_0243,Harish S.,,An individual resembling Harish S. was observed in the vicinity of LOCATION_0243.,FIELD_SURVEILLANCE_UNIT,0.88
SURV_00178,,2026-02-14 06:19:52,LOCATION_0260,Deepika G.,,An individual resembling Deepika G. was observed in the vicinity of LOCATION_0260.,FIELD_SURVEILLANCE_UNIT,0.69
SURV_00179,,2025-01-01 11:19:10,LOCATION_0050,RITU MEENA,VEHICLE_00575,An individual resembling RITU MEENA was observed in the vicinity of LOCATION_0050.,FIELD_SURVEILLANCE_UNIT,0.62
SURV_00180,,2024-12-29 06:26:42,LOCATION_0139,Sanjay Naidu,VEHICLE_00517,Sanjay Naidu was observed near LOCATION_0139; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.59
SURV_00181,,2024-07-30 02:09:23,LOCATION_0211,M. Gupta,VEHICLE_00238,An individual resembling M. Gupta was observed in the vicinity of LOCATION_0211.,FIELD_SURVEILLANCE_UNIT,0.83
SURV_00182,,2025-03-19 05:02:33,LOCATION_0029,RajeshKapoor,,An individual resembling RajeshKapoor was observed in the vicinity of LOCATION_0029.,FIELD_SURVEILLANCE_UNIT,0.79
SURV_00183,,2025-06-29 05:32:10,LOCATION_0262,DeepakNaidu,VEHICLE_00423,An individual resembling DeepakNaidu was observed in the vicinity of LOCATION_0262.,FIELD_SURVEILLANCE_UNIT,0.79
SURV_00184,,2026-01-14 05:18:38,LOCATION_0133,Rajesh Meena,VEHICLE_00140,Rajesh Meena was observed near LOCATION_0133; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.75
SURV_00185,,2024-05-10 18:56:20,LOCATION_0045,SureshBansal,VEHICLE_00100,An individual resembling SureshBansal was observed in the vicinity of LOCATION_0045.,FIELD_SURVEILLANCE_UNIT,0.79
SURV_00186,,2024-01-02 11:45:28,LOCATION_0199,Manoj Gupta,,Manoj Gupta was observed near LOCATION_0199; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.71
SURV_00187,,2026-06-28 21:39:16,LOCATION_0139,Ritu Tiwari,VEHICLE_00592,Ritu Tiwari was observed near LOCATION_0139; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.83
SURV_00188,,2026-03-09 21:44:01,LOCATION_0214,AnjaliRathore,,An individual resembling AnjaliRathore was observed in the vicinity of LOCATION_0214.,FIELD_SURVEILLANCE_UNIT,0.76
SURV_00189,,2025-07-31 02:26:22,LOCATION_0037,Suresh Rathore,VEHICLE_00365,Suresh Rathore was observed near LOCATION_0037; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.74
SURV_00190,,2025-04-06 23:33:04,LOCATION_0026,Alka Reddy,,Alka Reddy was observed near LOCATION_0026; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.9
SURV_00191,,2025-08-07 06:53:50,LOCATION_0209,Gaurav Kapoor,,Gaurav Kapoor was observed near LOCATION_0209; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.66
SURV_00192,,2026-06-14 04:59:24,LOCATION_0029,Sandeep J.,VEHICLE_00458,An individual resembling Sandeep J. was observed in the vicinity of LOCATION_0029.,FIELD_SURVEILLANCE_UNIT,0.57
SURV_00193,,2026-02-27 20:41:32,LOCATION_0029,Sanjay Kapoor,,Sanjay Kapoor was observed near LOCATION_0029; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.76
SURV_00194,,2025-10-17 02:00:18,LOCATION_0226,Ashok Bhatt,VEHICLE_00485,Ashok Bhatt was observed near LOCATION_0226; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.84
SURV_00195,,2025-11-22 04:38:18,LOCATION_0088,Rajesh J.,,An individual resembling Rajesh J. was observed in the vicinity of LOCATION_0088.,FIELD_SURVEILLANCE_UNIT,0.78
SURV_00196,,2024-07-23 05:50:21,LOCATION_0023,Geeta Iyer,,Geeta Iyer was observed near LOCATION_0023; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.74
SURV_00197,,2025-09-24 07:25:27,LOCATION_0133,DEEPAK BANSAL,VEHICLE_00604,An individual resembling DEEPAK BANSAL was observed in the vicinity of LOCATION_0133.,FIELD_SURVEILLANCE_UNIT,0.64
SURV_00198,,2024-01-03 21:16:45,LOCATION_0142,Deepika Tiwari,,Deepika Tiwari was observed near LOCATION_0142; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.58
SURV_00199,,2025-01-02 00:38:47,LOCATION_0098,Sandeep Iyer,,Sandeep Iyer was observed near LOCATION_0098; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.85
SURV_00200,,2024-05-26 15:25:27,LOCATION_0281,Arjun Choudhary,VEHICLE_00557,Arjun Choudhary was observed near LOCATION_0281; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.7
SURV_00201,,2024-08-17 05:35:29,LOCATION_0180,vikram saxena,VEHICLE_00180,An individual resembling vikram saxena was observed in the vicinity of LOCATION_0180.,FIELD_SURVEILLANCE_UNIT,0.68
SURV_00202,,2024-07-31 08:47:59,LOCATION_0207,Tanvi Rathore,VEHICLE_00713,Tanvi Rathore was observed near LOCATION_0207; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.7
SURV_00203,,2025-03-28 11:00:42,LOCATION_0231,Anita Yadav,VEHICLE_00170,Anita Yadav was observed near LOCATION_0231; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.74
SURV_00204,,2024-05-24 22:26:11,LOCATION_0234,RAVI NAIR,,An individual resembling RAVI NAIR was observed in the vicinity of LOCATION_0234.,FIELD_SURVEILLANCE_UNIT,0.7
SURV_00205,,2026-02-15 20:07:46,LOCATION_0236,Tanvi Reddy,,Tanvi Reddy was observed near LOCATION_0236; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.85
SURV_00206,,2025-01-19 06:46:29,LOCATION_0194,Vivek K.,VEHICLE_00218,An individual resembling Vivek K. was observed in the vicinity of LOCATION_0194.,FIELD_SURVEILLANCE_UNIT,0.76
SURV_00207,,2026-02-22 22:55:03,LOCATION_0055,Neha Iyer,VEHICLE_00174,Neha Iyer was observed near LOCATION_0055; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.56
SURV_00208,,2024-12-08 03:27:02,LOCATION_0285,Anjali R.,,An individual resembling Anjali R. was observed in the vicinity of LOCATION_0285.,FIELD_SURVEILLANCE_UNIT,0.86
SURV_00209,,2024-04-28 10:47:17,LOCATION_0293,DEEPIKA NAIR,,An individual resembling DEEPIKA NAIR was observed in the vicinity of LOCATION_0293.,FIELD_SURVEILLANCE_UNIT,0.79
SURV_00210,,2025-03-22 08:20:32,LOCATION_0139,S. Saxena,VEHICLE_00503,An individual resembling S. Saxena was observed in the vicinity of LOCATION_0139.,FIELD_SURVEILLANCE_UNIT,0.79
SURV_00211,,2025-11-27 02:34:51,LOCATION_0123,Rekha Kapoor,,Rekha Kapoor was observed near LOCATION_0123; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.84
SURV_00212,,2026-05-27 00:29:16,LOCATION_0159,Karan Kulkarni,VEHICLE_00710,Karan Kulkarni was observed near LOCATION_0159; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.7
SURV_00213,,2026-02-12 00:20:24,LOCATION_0126,Rekha Singh,,Rekha Singh was observed near LOCATION_0126; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.77
SURV_00214,,2025-11-25 10:50:17,LOCATION_0114,N. Joshi,VEHICLE_00530,An individual resembling N. Joshi was observed in the vicinity of LOCATION_0114.,FIELD_SURVEILLANCE_UNIT,0.69
SURV_00215,,2025-02-11 20:18:08,LOCATION_0002,Deepak Nair,,Deepak Nair was observed near LOCATION_0002; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.75
SURV_00216,,2024-08-07 14:43:58,LOCATION_0212,Deepika Tiwari,VEHICLE_00402,Deepika Tiwari was observed near LOCATION_0212; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.71
SURV_00217,,2024-07-09 20:25:34,LOCATION_0169,NishaNaidu,,An individual resembling NishaNaidu was observed in the vicinity of LOCATION_0169.,FIELD_SURVEILLANCE_UNIT,0.84
SURV_00218,,2026-06-05 23:58:49,LOCATION_0189,Rajesh Singh,,Rajesh Singh was observed near LOCATION_0189; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.84
SURV_00219,,2024-07-30 19:22:01,LOCATION_0096,Yash Meena,,Yash Meena was observed near LOCATION_0096; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.68
SURV_00220,,2025-02-24 17:53:54,LOCATION_0058,Divya Kapoor,VEHICLE_00621,An individual resembling Divya Kapoor was observed in the vicinity of LOCATION_0058.,FIELD_SURVEILLANCE_UNIT,0.74
SURV_00221,,2024-12-14 10:06:17,LOCATION_0286,Sonia Saxena,VEHICLE_00343,An individual resembling Sonia Saxena was observed in the vicinity of LOCATION_0286.,FIELD_SURVEILLANCE_UNIT,0.75
SURV_00222,,2024-06-10 17:20:43,LOCATION_0290,Arjun Sharma,,Arjun Sharma was observed near LOCATION_0290; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.85
SURV_00223,,2024-09-12 01:05:15,LOCATION_0038,Anil Gupta,,Anil Gupta was observed near LOCATION_0038; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.61
SURV_00224,,2024-08-31 09:20:52,LOCATION_0080,HarishReddy,,An individual resembling HarishReddy was observed in the vicinity of LOCATION_0080.,FIELD_SURVEILLANCE_UNIT,0.68
SURV_00225,,2025-08-25 05:24:56,LOCATION_0049,Ritu Tiwari,VEHICLE_00592,Ritu Tiwari was observed near LOCATION_0049; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.64
SURV_00226,,2025-07-31 18:08:39,LOCATION_0264,Manju Naidu,VEHICLE_00646,Manju Naidu was observed near LOCATION_0264; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.77
SURV_00227,,2025-10-05 17:51:25,LOCATION_0225,NishaMalhotra,VEHICLE_00331,An individual resembling NishaMalhotra was observed in the vicinity of LOCATION_0225.,FIELD_SURVEILLANCE_UNIT,0.8
SURV_00228,,2025-05-21 07:41:19,LOCATION_0187,Vikram Gupta,,Vikram Gupta was observed near LOCATION_0187; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.56
SURV_00229,,2025-12-19 03:57:33,LOCATION_0278,Yash Yadav,,Yash Yadav was observed near LOCATION_0278; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.8
SURV_00230,,2024-06-09 13:10:28,LOCATION_0300,Sonia Verma,,Sonia Verma was observed near LOCATION_0300; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.79
SURV_00231,,2025-07-23 01:06:27,LOCATION_0171,Kirti Agarwal,VEHICLE_00599,Kirti Agarwal was observed near LOCATION_0171; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.57
SURV_00232,,2024-06-28 13:41:02,LOCATION_0069,RAJESH BANSAL,,An individual resembling RAJESH BANSAL was observed in the vicinity of LOCATION_0069.,FIELD_SURVEILLANCE_UNIT,0.86
SURV_00233,,2024-06-09 10:45:03,LOCATION_0078,RekhaBansal,VEHICLE_00300,An individual resembling RekhaBansal was observed in the vicinity of LOCATION_0078.,FIELD_SURVEILLANCE_UNIT,0.76
SURV_00234,,2025-04-02 07:06:27,LOCATION_0158,rekha sharma,,An individual resembling rekha sharma was observed in the vicinity of LOCATION_0158.,FIELD_SURVEILLANCE_UNIT,0.6
SURV_00235,,2025-05-09 00:25:53,LOCATION_0222,AnjaliMalhotra,,An individual resembling AnjaliMalhotra was observed in the vicinity of LOCATION_0222.,FIELD_SURVEILLANCE_UNIT,0.58
SURV_00236,,2025-01-25 03:21:41,LOCATION_0106,Ravi Malhotra,,Ravi Malhotra was observed near LOCATION_0106; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.87
SURV_00237,,2025-08-14 07:45:37,LOCATION_0093,SoniaTiwari,VEHICLE_00658,An individual resembling SoniaTiwari was observed in the vicinity of LOCATION_0093.,FIELD_SURVEILLANCE_UNIT,0.64
SURV_00238,,2025-06-03 16:49:06,LOCATION_0102,Sanjay Kulkarni,VEHICLE_00679,Sanjay Kulkarni was observed near LOCATION_0102; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.63
SURV_00239,,2025-12-14 19:58:00,LOCATION_0239,Ravi T.,,An individual resembling Ravi T. was observed in the vicinity of LOCATION_0239.,FIELD_SURVEILLANCE_UNIT,0.67
SURV_00240,,2024-12-19 16:31:59,LOCATION_0186,Preeti Kulkarni,VEHICLE_00313,Preeti Kulkarni was observed near LOCATION_0186; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.56
SURV_00241,,2024-05-13 02:48:06,LOCATION_0161,Karan Yadav,,Karan Yadav was observed near LOCATION_0161; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.83
SURV_00242,,2024-01-06 12:04:02,LOCATION_0228,Anjali Chauhan,,Anjali Chauhan was observed near LOCATION_0228; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.88
SURV_00243,,2024-10-10 18:01:52,LOCATION_0268,A. Yadav,VEHICLE_00171,An individual resembling A. Yadav was observed in the vicinity of LOCATION_0268.,FIELD_SURVEILLANCE_UNIT,0.84
SURV_00244,,2024-10-11 07:00:22,LOCATION_0152,Anita C.,,An individual resembling Anita C. was observed in the vicinity of LOCATION_0152.,FIELD_SURVEILLANCE_UNIT,0.77
SURV_00245,,2026-05-30 07:40:19,LOCATION_0147,Ravi Malhotra,,Ravi Malhotra was observed near LOCATION_0147; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.57
SURV_00246,,2024-02-05 12:29:45,LOCATION_0134,anil reddy,,An individual resembling anil reddy was observed in the vicinity of LOCATION_0134.,FIELD_SURVEILLANCE_UNIT,0.64
SURV_00247,,2024-01-25 19:42:01,LOCATION_0234,Pooja Mishra,,Pooja Mishra was observed near LOCATION_0234; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.55
SURV_00248,,2025-01-08 17:41:03,LOCATION_0226,aman joshi,,An individual resembling aman joshi was observed in the vicinity of LOCATION_0226.,FIELD_SURVEILLANCE_UNIT,0.57
SURV_00249,,2024-10-16 10:38:53,LOCATION_0033,Sonia Nair,VEHICLE_00590,Sonia Nair was observed near LOCATION_0033; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.68
SURV_00250,,2026-05-01 14:21:31,LOCATION_0212,Pankaj B.,,An individual resembling Pankaj B. was observed in the vicinity of LOCATION_0212.,FIELD_SURVEILLANCE_UNIT,0.66
SURV_00251,,2026-05-25 08:14:39,LOCATION_0020,RAJESH MISHRA,VEHICLE_00461,An individual resembling RAJESH MISHRA was observed in the vicinity of LOCATION_0020.,FIELD_SURVEILLANCE_UNIT,0.84
SURV_00252,,2024-01-28 19:30:20,LOCATION_0136,Tanvi Joshi,,An individual resembling Tanvi Joshi was observed in the vicinity of LOCATION_0136.,FIELD_SURVEILLANCE_UNIT,0.8
SURV_00253,,2025-01-05 18:17:47,LOCATION_0286,Rajesh Reddy,VEHICLE_00153,Rajesh Reddy was observed near LOCATION_0286; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.78
SURV_00254,,2025-03-25 15:45:14,LOCATION_0115,Preeti Kapoor,,Preeti Kapoor was observed near LOCATION_0115; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.67
SURV_00255,,2024-03-16 22:11:44,LOCATION_0295,anjali malhotra,,An individual resembling anjali malhotra was observed in the vicinity of LOCATION_0295.,FIELD_SURVEILLANCE_UNIT,0.6
SURV_00256,,2024-01-04 10:49:42,LOCATION_0227,Meena Bansal,,Meena Bansal was observed near LOCATION_0227; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.84
