person_id,name,name_variant,age,gender,city,occupation,address_id,primary_phone_id,risk_indicator,source_record_count
PERSON_0913,Meena Iyer,Meena Iyer,56,F,Jaipur,shopkeeper,LOCATION_0252,PHONE_00913,none,1
PERSON_0914,Divya Yadav,Divya Yadav,28,F,Pune,self-employed,LOCATION_0267,PHONE_00914,none,0
PERSON_0915,Alka Chauhan,alka chauhan,43,F,Indore,self-employed,LOCATION_0028,PHONE_00915,none,1
PERSON_0916,Rahul Naidu,R. Naidu,52,M,Chandigarh,student,LOCATION_0034,PHONE_00916,none,1
PERSON_0917,Pooja Pandey,Pooja P.,41,F,Bhopal,electrician,LOCATION_0099,PHONE_00917,none,1
PERSON_0918,Neha Saxena,neha saxena,54,F,Indore,driver,LOCATION_0108,PHONE_00918,none,0
PERSON_0919,Sunita Choudhary,Sunita C.,23,F,Chandigarh,self-employed,LOCATION_0204,PHONE_00919,none,0
PERSON_0920,Pankaj Tiwari,Pankaj Tiwari,65,M,Lucknow,delivery worker,LOCATION_0033,PHONE_00920,none,0
PERSON_0921,Pankaj Pandey,Pankaj Pandey,32,M,Mumbai,unemployed,LOCATION_0156,PHONE_00921,none,0
PERSON_0922,Sandeep Joshi,Sandeep Joshi,47,F,Bhopal,self-employed,LOCATION_0139,PHONE_00922,none,1
PERSON_0923,Divya Gupta,Divya G.,54,F,Hyderabad,shopkeeper,LOCATION_0090,PHONE_00923,none,0
PERSON_0924,Tanvi Gupta,Tanvi Gupta,46,F,Chandigarh,clerk,LOCATION_0204,PHONE_00924,none,0
PERSON_0925,Sandeep Naidu,SANDEEP NAIDU,58,M,Jaipur,electrician,LOCATION_0262,PHONE_00925,none,0
PERSON_0926,Meena Kapoor,Meena Kapoor,58,F,Bhopal,student,LOCATION_0139,PHONE_00926,none,0
PERSON_0927,Simran Kulkarni,Simran Kulkarni,33,F,Ahmedabad,self-employed,LOCATION_0215,PHONE_00927,none,0
PERSON_0928,Vivek Iyer,Vivek Iyer,29,M,Mumbai,clerk,LOCATION_0056,PHONE_00928,none,0
PERSON_0929,Isha Kapoor,Isha Kapoor,65,F,Chandigarh,private employee,LOCATION_0234,PHONE_00929,none,1
PERSON_0930,Tanvi Pandey,TanviPandey,39,F,Chandigarh,student,LOCATION_0094,PHONE_00930,none,0
PERSON_0931,Mohit Saxena,mohit saxena,31,M,Pune,salesperson,LOCATION_0047,PHONE_00931,none,0
PERSON_0932,Isha Singh,I. Singh,19,F,Lucknow,electrician,LOCATION_0143,PHONE_00932,none,0
PERSON_0933,Alka Yadav,Alka Yadav,44,F,Hyderabad,trader,LOCATION_0100,PHONE_00933,none,1
PERSON_0934,Shalini Singh,shalini singh,62,F,Hyderabad,clerk,LOCATION_0080,PHONE_00934,none,1
PERSON_0935,Nisha Chauhan,NISHA CHAUHAN,27,F,Pune,electrician,LOCATION_0167,PHONE_00935,none,0
PERSON_0936,Naveen Meena,Naveen Meena,59,M,Mumbai,salesperson,LOCATION_0196,PHONE_00936,none,1
PERSON_0937,Alka Saxena,ALKA SAXENA,51,F,Jaipur,electrician,LOCATION_0232,PHONE_00937,flagged,0
PERSON_0938,Sandeep Kulkarni,Sandeep Kulkarni,24,M,Jaipur,clerk,LOCATION_0152,PHONE_00938,flagged,0
PERSON_0939,Vivek Kapoor,Vivek Kapoor,32,M,Chandigarh,shopkeeper,LOCATION_0234,PHONE_00939,none,0
PERSON_0940,Ravi Malhotra,Ravi M.,19,M,Lucknow,electrician,LOCATION_0213,PHONE_00940,none,0
PERSON_0941,Anita Choudhary,Anita Choudhary,56,F,Jaipur,mechanic,LOCATION_0172,PHONE_00941,none,0
PERSON_0942,Arjun Singh,Arjun Singh,47,M,Lucknow,electrician,LOCATION_0133,PHONE_00942,none,1
PERSON_0943,Neha Agarwal,Neha Agarwal,34,F,Delhi,clerk,LOCATION_0171,PHONE_00943,none,0
PERSON_0944,Rekha Sharma,Rekha Sharma,46,F,Indore,farmer,LOCATION_0098,PHONE_00944,none,1
PERSON_0945,Ravi Gupta,Ravi Gupta,39,M,Jaipur,unemployed,LOCATION_0052,PHONE_00945,flagged,1
PERSON_0946,Manju Gupta,Manju Gupta,35,F,Pune,trader,LOCATION_0057,PHONE_00946,none,1
PERSON_0947,Nisha Gupta,Nisha Gupta,65,F,Bhopal,self-employed,LOCATION_0159,PHONE_00947,none,1
PERSON_0948,Ravi Mishra,Ravi M.,58,M,Lucknow,electrician,LOCATION_0123,PHONE_00948,none,1
PERSON_0949,Rekha Meena,Rekha Meena,63,F,Ahmedabad,driver,LOCATION_0175,PHONE_00949,none,1
PERSON_0950,Ashok Chauhan,AshokChauhan,54,M,Bhopal,student,LOCATION_0029,PHONE_00950,flagged,0
PERSON_0951,Meena Bansal,Meena Bansal,41,F,Chandigarh,accountant,LOCATION_0144,PHONE_00951,none,0
PERSON_0952,Neha Joshi,Neha Joshi,57,F,Lucknow,salesperson,LOCATION_0033,PHONE_00952,none,0
PERSON_0953,Rohit Singh,Rohit Singh,39,M,Mumbai,unemployed,LOCATION_0256,PHONE_00953,none,0
PERSON_0954,Pooja Agarwal,Pooja Agarwal,49,F,Indore,unemployed,LOCATION_0208,PHONE_00954,none,0
PERSON_0955,Pooja Yadav,Pooja Yadav,62,F,Mumbai,trader,LOCATION_0116,PHONE_00955,none,1
PERSON_0956,Anil Singh,Anil S.,39,M,Hyderabad,driver,LOCATION_0290,PHONE_00956,none,0
PERSON_0957,Kavita Nair,Kavita Nair,20,F,Delhi,shopkeeper,LOCATION_0141,PHONE_00957,none,0
PERSON_0958,Manoj Agarwal,M. Agarwal,21,M,Hyderabad,electrician,LOCATION_0050,PHONE_00958,none,1
PERSON_0959,Deepika Yadav,Deepika Yadav,61,F,Delhi,student,LOCATION_0061,PHONE_00959,flagged,0
PERSON_0960,Anil Chauhan,ANIL CHAUHAN,32,M,Jaipur,accountant,LOCATION_0062,PHONE_00960,none,0
PERSON_0961,Ritu Pandey,RituPandey,36,F,Pune,electrician,LOCATION_0077,PHONE_00961,none,1
PERSON_0962,Rahul Bansal,Rahul Bansal,61,M,Lucknow,accountant,LOCATION_0053,PHONE_00962,flagged,0
PERSON_0963,Nikhil Rathore,Nikhil Rathore,31,M,Hyderabad,accountant,LOCATION_0060,PHONE_00963,none,0
PERSON_0964,Kavita Bansal,Kavita Bansal,48,F,Pune,driver,LOCATION_0137,PHONE_00964,none,0
PERSON_0965,Manju Nair,ManjuNair,37,F,Pune,delivery worker,LOCATION_0287,PHONE_00965,none,0
PERSON_0966,Arjun Bansal,ArjunBansal,46,M,Bhopal,self-employed,LOCATION_0039,PHONE_00966,none,0
PERSON_0967,Neha Choudhary,Neha Choudhary,20,F,Ahmedabad,trader,LOCATION_0215,PHONE_00967,none,0
PERSON_0968,Harish Kulkarni,Harish Kulkarni,25,F,Chandigarh,electrician,LOCATION_0204,PHONE_00968,none,0
PERSON_0969,Ritu Pandey,Ritu Pandey,19,F,Indore,accountant,LOCATION_0178,PHONE_00969,flagged,0
PERSON_0970,Arjun Kapoor,Arjun Kapoor,31,M,Lucknow,shopkeeper,LOCATION_0223,PHONE_00970,flagged,0
PERSON_0971,Ashok Saxena,ASHOK SAXENA,29,M,Ahmedabad,trader,LOCATION_0155,PHONE_00971,flagged,0
PERSON_0972,Kirti Saxena,Kirti Saxena,43,F,Bhopal,driver,LOCATION_0129,PHONE_00972,none,0
PERSON_0973,Anil Naidu,anil naidu,55,M,Bhopal,unemployed,LOCATION_0229,PHONE_00973,none,1
PERSON_0974,Anjali Chauhan,anjali chauhan,56,F,Mumbai,private employee,LOCATION_0236,PHONE_00974,flagged,0
PERSON_0975,Meena Chauhan,meena chauhan,60,F,Delhi,salesperson,LOCATION_0191,PHONE_00975,none,1
PERSON_0976,Deepak Naidu,Deepak N.,32,M,Bhopal,farmer,LOCATION_0249,PHONE_00976,none,1
PERSON_0977,Aman Naidu,Aman Naidu,51,M,Hyderabad,unemployed,LOCATION_0240,PHONE_00977,none,0
PERSON_0978,Anjali Tiwari,ANJALI TIWARI,21,F,Bhopal,mechanic,LOCATION_0149,PHONE_00978,none,1
PERSON_0979,Rahul Gupta,RAHUL GUPTA,33,M,Delhi,unemployed,LOCATION_0151,PHONE_00979,none,0
PERSON_0980,Yash Bansal,Y. Bansal,57,M,Mumbai,private employee,LOCATION_0226,PHONE_00980,none,0
PERSON_0981,Shalini Choudhary,Shalini Choudhary,22,F,Bhopal,private employee,LOCATION_0159,PHONE_00981,none,0
PERSON_0982,Meena Sharma,Meena Sharma,50,F,Chandigarh,farmer,LOCATION_0244,PHONE_00982,none,1
PERSON_0983,Shalini Mishra,ShaliniMishra,57,F,Mumbai,clerk,LOCATION_0006,PHONE_00983,none,0
PERSON_0984,Sunita Tiwari,SUNITA TIWARI,26,F,Indore,shopkeeper,LOCATION_0238,PHONE_00984,none,1
PERSON_0985,Rohit Sharma,Rohit Sharma,62,M,Jaipur,clerk,LOCATION_0122,PHONE_00985,none,0
PERSON_0986,Alka Choudhary,A. Choudhary,53,F,Mumbai,trader,LOCATION_0156,PHONE_00986,none,0
PERSON_0987,Aman Joshi,Aman Joshi,59,M,Mumbai,farmer,LOCATION_0286,PHONE_00987,none,0
PERSON_0988,Deepak Gupta,Deepak Gupta,26,M,Delhi,driver,LOCATION_0011,PHONE_00988,none,1
PERSON_0989,Meena Bansal,M. Bansal,53,F,Pune,electrician,LOCATION_0137,PHONE_00989,none,1
PERSON_0990,Simran Tiwari,SIMRAN TIWARI,31,F,Jaipur,shopkeeper,LOCATION_0122,PHONE_00990,none,0
PERSON_0991,Divya Verma,Divya Verma,19,F,Hyderabad,mechanic,LOCATION_0060,PHONE_00991,none,0
PERSON_0992,Harish Gupta,Harish Gupta,31,M,Delhi,delivery worker,LOCATION_0191,PHONE_00992,none,0
PERSON_0993,Naveen Bansal,Naveen Bansal,47,M,Bhopal,delivery worker,LOCATION_0239,PHONE_00993,flagged,0
PERSON_0994,Swati Choudhary,SWATI CHOUDHARY,22,F,Hyderabad,salesperson,LOCATION_0130,PHONE_00994,flagged,0
PERSON_0995,Manju Rathore,Manju Rathore,23,F,Ahmedabad,electrician,LOCATION_0045,PHONE_00995,none,0
PERSON_0996,Vivek Bansal,VIVEK BANSAL,61,M,Ahmedabad,delivery worker,LOCATION_0015,PHONE_00996,none,0
PERSON_0997,Geeta Rathore,geeta rathore,26,F,Chandigarh,salesperson,LOCATION_0274,PHONE_00997,none,0
PERSON_0998,Preeti Naidu,Preeti Naidu,61,F,Bhopal,student,LOCATION_0059,PHONE_00998,flagged,0
PERSON_0999,Sunita Saxena,S. Saxena,41,F,Mumbai,mechanic,LOCATION_0266,PHONE_00999,none,0
PERSON_1000,Isha Singh,Isha Singh,37,F,Lucknow,mechanic,LOCATION_0173,PHONE_01000,none,0
PERSON_1001,Karan Verma,Karan Verma,31,M,Jaipur,farmer,LOCATION_0212,PHONE_01001,none,0
PERSON_1002,Rohit Singh,Rohit Singh,35,M,Lucknow,mechanic,LOCATION_0243,PHONE_01002,flagged,0
PERSON_1003,Divya Verma,Divya V.,30,F,Chandigarh,trader,LOCATION_0214,PHONE_01003,none,0
PERSON_1004,Shalini Nair,Shalini Nair,41,F,Jaipur,clerk,LOCATION_0192,PHONE_01004,none,1
PERSON_1005,Divya Choudhary,Divya Choudhary,54,F,Chandigarh,driver,LOCATION_0274,PHONE_01005,none,1
PERSON_1006,Suresh Pandey,Suresh Pandey,54,M,Pune,salesperson,LOCATION_0207,PHONE_01006,none,0
PERSON_1007,Deepika Mishra,Deepika Mishra,54,F,Bhopal,accountant,LOCATION_0029,PHONE_01007,flagged,1
PERSON_1008,Preeti Reddy,Preeti Reddy,61,F,Pune,student,LOCATION_0077,PHONE_01008,flagged,0
PERSON_1009,Anil Sharma,A. Sharma,63,M,Indore,electrician,LOCATION_0088,PHONE_01009,none,1
PERSON_1010,Preeti Kapoor,PreetiKapoor,54,F,Indore,mechanic,LOCATION_0138,PHONE_01010,none,0
PERSON_1011,Vivek Joshi,Vivek Joshi,25,M,Indore,trader,LOCATION_0038,PHONE_01011,none,1
PERSON_1012,Divya Saxena,Divya Saxena,27,F,Chandigarh,driver,LOCATION_0224,PHONE_01012,none,1
PERSON_1013,Vivek Tiwari,Vivek Tiwari,45,M,Hyderabad,mechanic,LOCATION_0090,PHONE_01013,none,1
PERSON_1014,Alka Reddy,Alka Reddy,51,F,Mumbai,clerk,LOCATION_0096,PHONE_01014,none,0
PERSON_1015,Yash Verma,Yash V.,57,M,Chandigarh,unemployed,LOCATION_0084,PHONE_01015,none,0
PERSON_1016,Vivek Iyer,Vivek Iyer,31,M,Pune,accountant,LOCATION_0277,PHONE_01016,none,0
PERSON_1017,Ashok Bansal,Ashok Bansal,57,M,Jaipur,student,LOCATION_0042,PHONE_01017,none,1
PERSON_1018,Sonia Rathore,Sonia Rathore,21,F,Delhi,driver,LOCATION_0061,PHONE_01018,none,0
PERSON_1019,Kirti Malhotra,Kirti M.,46,F,Jaipur,mechanic,LOCATION_0272,PHONE_01019,none,0
PERSON_1020,Sonia Pandey,Sonia Pandey,54,F,Mumbai,farmer,LOCATION_0026,PHONE_01020,none,1
PERSON_1021,Neha Pandey,NEHA PANDEY,29,F,Pune,mechanic,LOCATION_0137,PHONE_01021,none,0
PERSON_1022,Manoj Joshi,Manoj Joshi,22,M,Delhi,self-employed,LOCATION_0231,PHONE_01022,none,1
PERSON_1023,Swati Chauhan,Swati Chauhan,41,F,Chandigarh,mechanic,LOCATION_0274,PHONE_01023,none,1
PERSON_1024,Geeta Bhatt,Geeta Bhatt,57,F,Jaipur,unemployed,LOCATION_0232,PHONE_01024,none,0
PERSON_1025,Rohit Nair,Rohit Nair,45,M,Lucknow,accountant,LOCATION_0093,PHONE_01025,none,0
PERSON_1026,Karan Tiwari,Karan Tiwari,31,M,Pune,farmer,LOCATION_0087,PHONE_01026,none,0
PERSON_1027,Sunita Bhatt,Sunita Bhatt,40,F,Delhi,self-employed,LOCATION_0201,PHONE_01027,none,0
PERSON_1028,Nisha Naidu,NISHA NAIDU,55,F,Bhopal,shopkeeper,LOCATION_0129,PHONE_01028,none,1
PERSON_1029,Aman Iyer,AmanIyer,55,M,Chandigarh,mechanic,LOCATION_0114,PHONE_01029,none,0
PERSON_1030,Preeti Bhatt,PreetiBhatt,37,F,Mumbai,unemployed,LOCATION_0166,PHONE_01030,none,1
PERSON_1031,Shalini Singh,Shalini S.,61,F,Hyderabad,mechanic,LOCATION_0190,PHONE_01031,flagged,0
PERSON_1032,Sanjay Kapoor,Sanjay K.,42,M,Mumbai,electrician,LOCATION_0216,PHONE_01032,none,1
PERSON_1033,Isha Chauhan,Isha Chauhan,36,F,Bhopal,student,LOCATION_0019,PHONE_01033,none,1
PERSON_1034,Gaurav Pandey,Gaurav Pandey,45,M,Bhopal,student,LOCATION_0039,PHONE_01034,none,0
PERSON_1035,Pooja Gupta,Pooja Gupta,41,F,Mumbai,unemployed,LOCATION_0126,PHONE_01035,flagged,0
PERSON_1036,Vikram Iyer,V. Iyer,42,M,Pune,farmer,LOCATION_0137,PHONE_01036,none,0
PERSON_1037,Anil Kapoor,Anil Kapoor,32,M,Jaipur,farmer,LOCATION_0032,PHONE_01037,none,0
PERSON_1038,Vivek Verma,Vivek Verma,59,M,Jaipur,clerk,LOCATION_0092,PHONE_01038,none,0
PERSON_1039,Arjun Pandey,ARJUN PANDEY,35,M,Bhopal,self-employed,LOCATION_0089,PHONE_01039,none,0
PERSON_1040,Sunita Naidu,Sunita Naidu,20,F,Mumbai,delivery worker,LOCATION_0066,PHONE_01040,none,1
PERSON_1041,Amit Pandey,AMIT PANDEY,38,M,Hyderabad,electrician,LOCATION_0080,PHONE_01041,none,0
PERSON_1042,Nisha Malhotra,Nisha M.,44,F,Bhopal,self-employed,LOCATION_0109,PHONE_01042,none,1
PERSON_1043,Gaurav Joshi,Gaurav J.,55,M,Delhi,student,LOCATION_0031,PHONE_01043,none,0
PERSON_1044,Pankaj Tiwari,Pankaj Tiwari,59,M,Bhopal,unemployed,LOCATION_0199,PHONE_01044,none,0
PERSON_1045,Amit Kapoor,Amit Kapoor,43,M,Lucknow,shopkeeper,LOCATION_0163,PHONE_01045,none,1
PERSON_1046,Anita Chauhan,A. Chauhan,63,F,Indore,shopkeeper,LOCATION_0098,PHONE_01046,flagged,0
PERSON_1047,Rekha Nair,R. Nair,38,F,Chandigarh,driver,LOCATION_0144,PHONE_01047,none,0
PERSON_1048,Geeta Singh,GEETA SINGH,21,F,Chandigarh,salesperson,LOCATION_0214,PHONE_01048,none,1
PERSON_1049,Priya Malhotra,P. Malhotra,30,F,Bhopal,farmer,LOCATION_0259,PHONE_01049,none,1
PERSON_1050,Kirti Reddy,Kirti R.,38,F,Hyderabad,salesperson,LOCATION_0050,PHONE_01050,none,0
PERSON_1051,Sonia Bhatt,Sonia Bhatt,31,F,Mumbai,driver,LOCATION_0116,PHONE_01051,none,0
PERSON_1052,Anita Sharma,Anita Sharma,46,F,Lucknow,trader,LOCATION_0033,PHONE_01052,none,1
PERSON_1053,Ashok Rathore,Ashok R.,32,M,Delhi,clerk,LOCATION_0121,PHONE_01053,none,1
PERSON_1054,Manju Naidu,Manju Naidu,41,F,Chandigarh,private employee,LOCATION_0164,PHONE_01054,none,0
PERSON_1055,Pankaj Chauhan,Pankaj Chauhan,22,M,Lucknow,accountant,LOCATION_0063,PHONE_01055,none,1
PERSON_1056,Kirti Choudhary,Kirti Choudhary,61,F,Indore,student,LOCATION_0148,PHONE_01056,flagged,0
PERSON_1057,Deepak Singh,Deepak Singh,20,M,Hyderabad,farmer,LOCATION_0210,PHONE_01057,none,1
PERSON_1058,Yash Kulkarni,Yash Kulkarni,35,M,Delhi,farmer,LOCATION_0171,PHONE_01058,none,1
PERSON_1059,Pankaj Naidu,Pankaj Naidu,65,M,Delhi,shopkeeper,LOCATION_0281,PHONE_01059,none,1
PERSON_1060,Anita Kulkarni,A. Kulkarni,45,F,Indore,salesperson,LOCATION_0058,PHONE_01060,flagged,1
PERSON_1061,Sanjay Chauhan,sanjay chauhan,35,M,Chandigarh,farmer,LOCATION_0274,PHONE_01061,none,0
PERSON_1062,Sanjay Meena,SANJAY MEENA,47,M,Indore,unemployed,LOCATION_0258,PHONE_01062,none,0
PERSON_1063,Rohit Kulkarni,RohitKulkarni,21,M,Bhopal,self-employed,LOCATION_0089,PHONE_01063,flagged,0
PERSON_1064,Ravi Saxena,Ravi S.,39,M,Indore,trader,LOCATION_0298,PHONE_01064,none,1
PERSON_1065,Kavita Malhotra,K. Malhotra,45,F,Hyderabad,self-employed,LOCATION_0120,PHONE_01065,none,0
PERSON_1066,Arjun Joshi,Arjun Joshi,28,M,Indore,student,LOCATION_0178,PHONE_01066,flagged,0
PERSON_1067,Deepika Chauhan,Deepika Chauhan,33,F,Mumbai,salesperson,LOCATION_0066,PHONE_01067,none,0
PERSON_1068,Amit Yadav,AmitYadav,60,M,Delhi,mechanic,LOCATION_0281,PHONE_01068,none,0
PERSON_1069,Pankaj Malhotra,PANKAJ MALHOTRA,41,M,Chandigarh,farmer,LOCATION_0134,PHONE_01069,none,0
PERSON_1070,Aman Rathore,Aman Rathore,64,M,Hyderabad,shopkeeper,LOCATION_0040,PHONE_01070,none,0
PERSON_1071,Isha Meena,Isha Meena,45,F,Delhi,trader,LOCATION_0041,PHONE_01071,none,1
PERSON_1072,Anita Yadav,A. Yadav,32,F,Lucknow,driver,LOCATION_0133,PHONE_01072,none,0
PERSON_1073,Rekha Gupta,Rekha Gupta,20,F,Chandigarh,driver,LOCATION_0034,PHONE_01073,none,1
PERSON_1074,Neha Singh,Neha Singh,29,F,Ahmedabad,private employee,LOCATION_0015,PHONE_01074,none,0
PERSON_1075,Harish Nair,Harish N.,22,M,Bhopal,private employee,LOCATION_0229,PHONE_01075,none,0
PERSON_1076,Sanjay Rathore,SanjayRathore,27,M,Delhi,salesperson,LOCATION_0201,PHONE_01076,none,0
PERSON_1077,Deepak Nair,DEEPAK NAIR,54,M,Jaipur,salesperson,LOCATION_0082,PHONE_01077,none,0
PERSON_1078,Anil Gupta,Anil Gupta,33,F,Indore,mechanic,LOCATION_0278,PHONE_01078,none,0
PERSON_1079,Pankaj Naidu,Pankaj Naidu,65,M,Chandigarh,accountant,LOCATION_0104,PHONE_01079,none,0
PERSON_1080,Sandeep Mishra,Sandeep Mishra,41,M,Jaipur,shopkeeper,LOCATION_0152,PHONE_01080,none,1
PERSON_1081,Amit Kapoor,Amit K.,64,M,Chandigarh,clerk,LOCATION_0064,PHONE_01081,none,0
PERSON_1082,Pooja Joshi,Pooja J.,56,F,Mumbai,mechanic,LOCATION_0276,PHONE_01082,none,1
PERSON_1083,Simran Nair,Simran Nair,62,F,Bhopal,clerk,LOCATION_0139,PHONE_01083,none,1
PERSON_1084,Amit Kapoor,Amit K.,53,M,Lucknow,electrician,LOCATION_0283,PHONE_01084,none,0
PERSON_1085,Vikram Kulkarni,Vikram Kulkarni,21,M,Ahmedabad,farmer,LOCATION_0215,PHONE_01085,none,1
PERSON_1086,Neha Singh,N. Singh,57,F,Ahmedabad,private employee,LOCATION_0295,PHONE_01086,none,1
PERSON_1087,Priya Verma,Priya Verma,32,F,Mumbai,student,LOCATION_0166,PHONE_01087,none,0
PERSON_1088,Divya Joshi,Divya J.,21,F,Mumbai,salesperson,LOCATION_0216,PHONE_01088,none,0
PERSON_1089,Meena Kapoor,Meena Kapoor,33,F,Lucknow,student,LOCATION_0103,PHONE_01089,none,1
PERSON_1090,Pankaj Agarwal,P. Agarwal,51,M,Jaipur,delivery worker,LOCATION_0102,PHONE_01090,none,1
PERSON_1091,Preeti Singh,Preeti Singh,20,F,Lucknow,clerk,LOCATION_0003,PHONE_01091,none,0
PERSON_1092,Kavita Malhotra,Kavita Malhotra,42,F,Delhi,self-employed,LOCATION_0291,PHONE_01092,none,0
PERSON_1093,Divya Bansal,Divya Bansal,37,F,Chandigarh,self-employed,LOCATION_0114,PHONE_01093,none,1
PERSON_1094,Meena Choudhary,Meena Choudhary,19,F,Hyderabad,delivery worker,LOCATION_0230,PHONE_01094,none,0
PERSON_1095,Sunita Meena,Sunita Meena,20,F,Ahmedabad,trader,LOCATION_0225,PHONE_01095,none,0
PERSON_1096,Anjali Saxena,AnjaliSaxena,26,F,Lucknow,electrician,LOCATION_0003,PHONE_01096,none,0
PERSON_1097,Nisha Mishra,Nisha M.,47,F,Lucknow,shopkeeper,LOCATION_0113,PHONE_01097,none,1
PERSON_1098,Deepika Chauhan,Deepika Chauhan,56,M,Delhi,delivery worker,LOCATION_0271,PHONE_01098,none,1
PERSON_1099,Yash Kulkarni,YASH KULKARNI,54,M,Delhi,shopkeeper,LOCATION_0201,PHONE_01099,none,0
PERSON_1100,Kirti Kapoor,Kirti Kapoor,47,F,Bhopal,electrician,LOCATION_0019,PHONE_01100,none,1
PERSON_1101,Suresh Kapoor,SureshKapoor,40,M,Pune,shopkeeper,LOCATION_0297,PHONE_01101,none,1
PERSON_1102,Aman Chauhan,A. Chauhan,44,M,Lucknow,clerk,LOCATION_0243,PHONE_01102,none,0
PERSON_1103,Neha Reddy,NEHA REDDY,36,F,Jaipur,shopkeeper,LOCATION_0152,PHONE_01103,flagged,0
PERSON_1104,Naveen Saxena,Naveen Saxena,43,M,Hyderabad,electrician,LOCATION_0130,PHONE_01104,flagged,1
PERSON_1105,Sanjay Tiwari,sanjay tiwari,31,M,Lucknow,accountant,LOCATION_0123,PHONE_01105,none,1
PERSON_1106,Anjali Bansal,Anjali B.,39,F,Pune,self-employed,LOCATION_0147,PHONE_01106,none,0
PERSON_1107,Nisha Malhotra,Nisha Malhotra,64,F,Jaipur,mechanic,LOCATION_0122,PHONE_01107,none,0
PERSON_1108,Meena Pandey,MeenaPandey,37,F,Chandigarh,mechanic,LOCATION_0264,PHONE_01108,none,0
PERSON_1109,Kirti Reddy,Kirti Reddy,33,F,Ahmedabad,private employee,LOCATION_0125,PHONE_01109,none,1
PERSON_1110,Deepak Pandey,Deepak Pandey,42,M,Hyderabad,self-employed,LOCATION_0180,PHONE_01110,none,1
PERSON_1111,Gaurav Sharma,Gaurav Sharma,51,M,Jaipur,mechanic,LOCATION_0172,PHONE_01111,none,1
PERSON_1112,Gaurav Tiwari,Gaurav Tiwari,41,M,Delhi,accountant,LOCATION_0091,PHONE_01112,none,0
PERSON_1113,Simran Agarwal,Simran Agarwal,21,F,Lucknow,salesperson,LOCATION_0213,PHONE_01113,none,0
PERSON_1114,Divya Mishra,Divya Mishra,56,F,Hyderabad,self-employed,LOCATION_0240,PHONE_01114,none,0
PERSON_1115,Meena Joshi,Meena Joshi,48,F,Delhi,farmer,LOCATION_0071,PHONE_01115,flagged,0
PERSON_1116,Meena Kapoor,Meena Kapoor,20,F,Delhi,private employee,LOCATION_0021,PHONE_01116,none,1
PERSON_1117,Rajesh Choudhary,rajesh choudhary,32,M,Hyderabad,mechanic,LOCATION_0030,PHONE_01117,none,0
PERSON_1118,Arjun Yadav,Arjun Yadav,40,M,Pune,mechanic,LOCATION_0197,PHONE_01118,none,1
PERSON_1119,Harish Gupta,Harish Gupta,39,M,Delhi,trader,LOCATION_0191,PHONE_01119,none,0
PERSON_1120,Geeta Iyer,Geeta Iyer,40,F,Jaipur,trader,LOCATION_0162,PHONE_01120,none,0
PERSON_1121,Suresh Rathore,SURESH RATHORE,22,M,Pune,self-employed,LOCATION_0217,PHONE_01121,none,1
PERSON_1122,Sunita Saxena,SUNITA SAXENA,65,F,Ahmedabad,delivery worker,LOCATION_0145,PHONE_01122,none,0
PERSON_1123,Swati Nair,Swati Nair,47,F,Bhopal,self-employed,LOCATION_0069,PHONE_01123,none,1
PERSON_1124,Rahul Saxena,Rahul Saxena,19,M,Bhopal,trader,LOCATION_0229,PHONE_01124,none,0
PERSON_1125,Meena Yadav,Meena Yadav,28,F,Mumbai,driver,LOCATION_0116,PHONE_01125,none,0
PERSON_1126,Geeta Saxena,geeta saxena,52,F,Delhi,delivery worker,LOCATION_0081,PHONE_01126,none,0
PERSON_1127,Geeta Rathore,Geeta Rathore,37,F,Bhopal,trader,LOCATION_0229,PHONE_01127,none,1
PERSON_1128,Harish Saxena,HarishSaxena,63,M,Indore,delivery worker,LOCATION_0018,PHONE_01128,none,1
PERSON_1129,Ashok Pandey,Ashok Pandey,41,M,Pune,electrician,LOCATION_0067,PHONE_01129,none,1
PERSON_1130,Simran Pandey,Simran P.,38,F,Bhopal,student,LOCATION_0189,PHONE_01130,none,1
PERSON_1131,Yash Meena,Yash Meena,48,M,Mumbai,student,LOCATION_0136,PHONE_01131,none,0
PERSON_1132,Isha Rathore,Isha R.,31,F,Delhi,student,LOCATION_0201,PHONE_01132,none,0
PERSON_1133,Neha Nair,Neha N.,62,F,Delhi,trader,LOCATION_0261,PHONE_01133,none,0
PERSON_1134,Naveen Bansal,Naveen Bansal,45,M,Mumbai,delivery worker,LOCATION_0086,PHONE_01134,none,1
PERSON_1135,Rajesh Meena,R. Meena,38,M,Lucknow,student,LOCATION_0023,PHONE_01135,none,0
PERSON_1136,Gaurav Agarwal,Gaurav Agarwal,59,M,Pune,shopkeeper,LOCATION_0057,PHONE_01136,none,0
PERSON_1137,Harish Pandey,Harish P.,61,F,Indore,private employee,LOCATION_0118,PHONE_01137,none,1
PERSON_1138,Ritu Rathore,R. Rathore,30,F,Indore,farmer,LOCATION_0218,PHONE_01138,none,0
PERSON_1139,Deepak Yadav,Deepak Yadav,49,M,Mumbai,mechanic,LOCATION_0166,PHONE_01139,none,1
PERSON_1140,Mohit Singh,MohitSingh,19,M,Bhopal,farmer,LOCATION_0079,PHONE_01140,none,1
PERSON_1141,Kirti Chauhan,Kirti Chauhan,37,F,Delhi,accountant,LOCATION_0261,PHONE_01141,none,1
